test_week,train_weeks,bet_type,dow_pt,score_col,cutoff,stake_frac,alpha_global,status,rule_key
2026-01-05/2026-01-11,12,FH,sexta-feira,score_v1_hgb_cls,0.47,0.06,0.33816421031951904,ok,FH|sexta-feira
2026-01-05/2026-01-11,12,FH,sábado,score_v1_hgb_cls,0.49,0.07,0.33816421031951904,ok,FH|sábado
2026-01-05/2026-01-11,12,FH,domingo,score_v1_hgb_cls,0.35,0.07,0.33816421031951904,ok,FH|domingo
2026-01-12/2026-01-18,12,FT,segunda-feira,score_v1_hgb_cls,0.63,0.07,0.3379703760147095,ok,FT|segunda-feira
2026-01-12/2026-01-18,12,FT,terça-feira,score_v1_hgb_cls,0.53,0.06,0.3379703760147095,ok,FT|terça-feira
2026-01-12/2026-01-18,12,FT,quarta-feira,score_v1_hgb_cls,0.45,0.05,0.3379703760147095,ok,FT|quarta-feira
2026-01-12/2026-01-18,12,FT,quinta-feira,score_v1_hgb_cls,0.41,0.06,0.3379703760147095,ok,FT|quinta-feira
2026-01-12/2026-01-18,12,FT,sexta-feira,score_v1_hgb_cls,0.45,0.05,0.3379703760147095,ok,FT|sexta-feira
2026-01-12/2026-01-18,12,FT,sábado,score_v1_hgb_cls,0.41,0.03,0.3379703760147095,ok,FT|sábado
2026-01-12/2026-01-18,12,FT,domingo,score_v1_hgb_cls,0.45,0.05,0.3379703760147095,ok,FT|domingo
2026-01-12/2026-01-18,12,FH,segunda-feira,score_v1_hgb_cls,1.0,0.0,0.3379703760147095,no_candidate,FH|segunda-feira
2026-01-12/2026-01-18,12,FH,terça-feira,score_v1_hgb_cls,0.41,0.07,0.3379703760147095,ok,FH|terça-feira
2026-01-12/2026-01-18,12,FH,quarta-feira,score_v1_hgb_cls,0.39,0.07,0.3379703760147095,ok,FH|quarta-feira
2026-01-12/2026-01-18,12,FH,quinta-feira,score_v1_hgb_cls,0.45,0.07,0.3379703760147095,ok,FH|quinta-feira
2026-01-12/2026-01-18,12,FH,sexta-feira,score_v1_hgb_cls,0.47,0.06,0.3379703760147095,ok,FH|sexta-feira
2026-01-12/2026-01-18,12,FH,sábado,score_v1_hgb_cls,0.49,0.07,0.3379703760147095,ok,FH|sábado
2026-01-12/2026-01-18,12,FH,domingo,score_v1_hgb_cls,0.35,0.07,0.3379703760147095,ok,FH|domingo
